dish_id,total_calories,total_mass,total_fat,total_carb,total_protein
dish_1563217804,492.934601,459.0,25.171036,22.654509,44.78577
dish_1563898084,419.493378,384.0,22.837477,30.001255,24.971926
dish_1557937427,26.434999,17.0,1.785,0.204,2.125
dish_1558629041,172.004013,226.0,8.396,13.712,10.954
dish_1566588066,566.233398,562.0,22.180496,48.054741,43.871033
dish_1565034661,219.813263,146.0,15.149511,16.317738,6.132204
dish_1560973984,171.213257,195.0,6.510186,25.909744,6.088271
dish_1558381943,13.8,60.0,0.24,2.16,1.74
dish_1565637548,93.436127,102.0,2.244349,16.65864,2.245049
dish_1562168365,70.0,140.0,0.14,18.199999,0.7
dish_1551393021,50.370003,69.0,3.312,1.311,5.52
dish_1558642458,23.0,92.0,0.276,4.6,1.656
dish_1564514953,249.899155,281.0,22.069691,19.018438,26.381748
dish_1550785599,157.01001,252.0,15.832,11.485001,23.705
dish_1560456833,351.583435,378.0,23.920921,38.113228,31.095846
dish_1566246573,563.555054,421.0,27.778999,14.719999,63.474003
dish_1561574600,32.980392,100.0,1.176471,5.784314,0.980392
dish_1559848882,143.062012,254.0,0.36,37.441998,1.228
dish_1563303298,170.760071,103.0,4.999781,2.042296,27.815535
dish_1558639362,156.179001,342.0,1.42,37.420002,3.902
dish_1566488905,82.308296,86.0,2.097561,15.10244,0.839024
dish_1551122871,5.04,18.0,0.072,0.954,0.396
dish_1566933180,161.449524,96.0,7.634025,2.197063,19.702276
dish_1558721272,29.52,72.0,0.144,7.2,0.648
dish_1550785526,157.01001,252.0,15.832,11.485001,23.705
dish_1551492318,130.349991,79.0,2.844,0.0,24.49
dish_1551305410,80.599998,62.0,0.186,17.360001,1.674
dish_1557862696,19.25,77.0,0.231,3.85,1.386
dish_1563464389,91.970001,17.0,7.14,0.238,6.29
dish_1561749061,302.860138,360.0,16.033365,21.472082,19.745497
dish_1568144855,100.748169,212.0,4.228533,15.769691,1.989856
dish_1550708875,248.87001,41.0,22.140001,8.61,8.2
dish_1558544482,38.189999,67.0,0.201,9.38,0.469
dish_1563395415,182.538498,187.0,5.808602,25.546873,7.82521
dish_1550861605,73.839996,142.0,0.284,19.879999,0.426
dish_1551492369,214.849991,199.0,9.45,6.88,26.086
dish_1551389458,2312.459961,7974.0,23.922001,717.660034,87.713997
dish_1561739649,208.233551,388.0,3.843097,39.756126,8.455999
dish_1566414686,646.176697,407.0,22.089535,20.808079,86.652031
dish_1568405214,144.255814,152.0,9.715363,9.62549,6.820557
dish_1559843492,31.710001,95.0,0.303,7.42,0.971
dish_1559841950,11.2,32.0,0.128,2.24,0.768
dish_1559238993,61.559998,108.0,0.324,15.12,0.756
dish_1558639849,23.369999,57.0,0.114,5.7,0.513
dish_1561578570,136.804855,65.0,7.853771,1.929112,13.278779
dish_1560788384,111.198997,242.0,0.847,14.035999,12.947001
dish_1563464543,386.369995,319.0,22.577999,27.534,18.902
dish_1564429702,39.5,158.0,0.474,7.9,2.844
dish_1551224001,33.540001,78.0,0.234,7.02,2.652
dish_1564686740,399.804565,221.0,21.22847,40.114349,13.19951
dish_1550797130,82.099998,189.0,0.779,19.552002,1.826
dish_1558547068,2.53,11.0,0.044,0.396,0.319
dish_1551563550,30.66,42.0,2.016,0.798,3.36
dish_1563307519,574.115173,335.0,30.811615,18.411123,51.720291
dish_1550708638,273.339996,175.0,18.665001,11.264,15.575001
dish_1551232851,31.5,126.0,0.378,6.3,2.268
dish_1563391922,24.440001,104.0,0.381333,4.541334,1.525333
dish_1565811529,116.842033,104.0,10.860431,4.392354,2.101721
dish_1550711488,65.700005,90.0,4.32,1.71,7.2
dish_1559846504,126.172005,233.0,0.329,32.792,1.572
dish_1558116298,854.690979,368.0,62.372002,48.107002,35.868004
dish_1561574815,74.852959,89.0,6.637806,3.246844,1.653304
dish_1567022296,425.410004,444.0,10.966,18.481001,61.859001
dish_1551493123,40.260002,66.0,0.33,9.900001,0.726
dish_1559751710,37.619999,66.0,0.198,9.24,0.462
dish_1550707578,345.671997,265.0,13.27,37.984001,18.243999
dish_1560444815,495.119995,571.0,26.717999,40.627998,25.66
dish_1551233708,108.814003,41.0,1.722,17.343,5.535
dish_1557863170,129.820007,142.0,11.426001,8.233999,2.266
dish_1561753589,138.761963,78.0,7.040133,3.070802,14.485127
dish_1550873044,45.900002,135.0,0.27,10.8,1.08
dish_1551378955,85.0,125.0,1.75,15.0,3.0
dish_1558372525,242.802002,42.0,20.790001,9.534,9.408
dish_1567020091,236.805176,238.0,22.449144,11.681914,16.441938
dish_1560454562,318.821899,299.0,26.924074,24.92885,26.887257
dish_1558639555,156.049011,320.0,1.278,38.18,2.725
dish_1551379654,230.139999,172.0,12.226,22.008001,10.314
dish_1563551134,246.919983,173.0,5.962,29.723001,16.8104
dish_1560802730,101.702484,64.0,2.801806,2.26971,16.082962
dish_1551225467,63.0,70.0,9.099999,0.0,12.88
dish_1561580608,20.25,81.0,0.243,4.05,1.458
dish_1560444701,51.000004,170.0,0.34,12.919999,1.02
dish_1566316525,223.888092,83.0,20.465044,2.697224,7.660691
dish_1565799507,74.651711,78.0,1.902439,13.697562,0.760976
dish_1551227628,81.309998,243.0,0.701,16.920002,5.846
dish_1566244815,29.375999,144.0,0.144,5.616,3.168
dish_1564590146,141.005844,205.0,3.119219,27.632782,1.684488
dish_1550713114,425.690033,218.0,34.531002,19.782,17.199001
dish_1565109637,172.644882,253.0,2.610683,17.620319,16.817074
dish_1551235240,317.286011,111.0,15.404,26.206001,18.022999
dish_1551235699,324.5,262.0,16.138,21.580999,23.791998
dish_1551307170,20.639999,48.0,0.144,4.32,1.632
dish_1551303437,224.75,178.0,0.738,32.790001,20.697001
dish_1551392424,61.969997,119.0,1.737,9.758,3.619
dish_1551316878,145.399994,188.0,0.43,32.5,4.22
dish_1566414611,105.599998,64.0,2.304,0.0,19.84
dish_1567021799,93.81813,76.0,8.914966,3.059988,1.823886
dish_1559844657,122.110001,167.0,0.248,29.200001,2.287
dish_1558376874,335.298004,58.0,28.710001,13.166,12.992001
dish_1551232627,65.699997,73.0,9.49,0.0,13.432
dish_1562699699,372.112732,217.0,19.35306,20.778339,26.857891
dish_1550773995,223.019989,285.0,0.754,55.550003,3.298
dish_1558721669,24.25,97.0,0.291,4.85,1.746
dish_1565638599,368.698364,279.0,15.76237,23.103624,32.858444
dish_1550709028,370.170013,149.0,27.834,15.09,19.259998
dish_1558640294,42.400002,184.0,0.368,9.554,1.598
dish_1559149615,124.429993,23.0,9.66,0.322,8.51
dish_1550873303,205.649994,225.0,8.244,14.31,20.150002
dish_1558640238,22.68,126.0,0.252,4.914,1.134
dish_1551323866,40.59,41.0,0.123,0.082,9.84
dish_1563295400,402.984802,269.0,24.84903,26.972351,18.609489
dish_1559332795,39.368401,39.0,3.721487,1.441863,0.531219
dish_1558722707,19.26,107.0,0.214,4.173,0.963
dish_1560369008,223.801331,146.0,10.548676,15.552691,15.850163
dish_1559233144,398.063995,198.0,29.666,3.722,27.729
dish_1563205903,101.239998,122.0,3.674,1.659,13.6
dish_1558380464,277.488007,48.0,23.76,10.896,10.752001
dish_1565195362,98.578537,103.0,2.512195,18.087807,1.004878
dish_1556575386,103.299995,152.0,6.882,10.618,2.868
dish_1567023262,72.32,64.0,6.016,3.008,2.048
dish_1560887480,668.084106,374.0,30.156406,53.686604,43.585083
dish_1564601600,600.798035,434.0,34.061848,39.35067,36.421764
dish_1561740385,99.374557,139.0,6.882791,9.440247,1.758757
dish_1550791105,47.880001,84.0,0.252,11.76,0.588
dish_1563996596,39.599998,90.0,1.89,3.87,2.88
dish_1551492866,26.879999,28.0,0.42,5.88,0.952
dish_1558724799,142.669998,352.0,1.007,34.330002,4.593
dish_1560366963,7.56,42.0,0.084,1.638,0.378
dish_1563984835,603.979248,461.0,38.404388,22.673515,42.219002
dish_1560366460,330.740997,255.0,20.443512,9.966405,27.0408
dish_1551488691,32.330002,53.0,0.265,7.95,0.583
dish_1562010266,581.033081,284.0,34.7831,8.110199,55.645042
dish_1560369122,92.058571,183.0,5.250934,10.457476,2.884234
dish_1566402041,231.919998,446.0,0.892,3.122,44.600002
dish_1564605293,404.167999,152.0,14.287999,50.920002,17.024
dish_1565021185,481.503418,296.0,28.395676,30.147346,26.921808
dish_1550860307,43.279999,8.0,3.36,0.112,2.96
dish_1558638137,60.839996,117.0,0.234,16.379999,0.351
dish_1562787983,56.760002,149.0,1.457,9.663,2.656
dish_1551390382,147.100006,165.0,2.513,12.76,19.107
dish_1561751958,381.226379,293.0,19.166792,10.987133,37.790176
dish_1563913741,353.062378,292.0,14.037527,44.293163,14.324348
dish_1558640748,14.5,58.0,0.174,2.9,1.044
dish_1562617395,185.899994,125.0,8.07,20.610001,8.84
dish_1566502472,132.919037,119.0,7.735376,15.924625,3.416664
dish_1562691000,326.621704,349.0,17.551828,27.178827,16.56134
dish_1565119739,396.804047,461.0,15.774881,41.558456,25.650156
dish_1565728453,293.899658,140.0,11.317793,17.91408,28.208755
dish_1564169298,187.076355,299.0,7.090506,25.310051,8.460101
dish_1551382149,782.096008,134.0,4.372,150.31601,75.929993
dish_1563909951,180.602646,188.0,15.631252,9.266831,3.663664
dish_1566501041,279.317993,194.0,20.279001,12.239,14.899
dish_1562008842,355.759705,294.0,24.022318,17.568413,19.549057
dish_1551316788,32.900002,70.0,0.07,8.4,0.63
dish_1566414754,755.496277,533.0,33.023949,28.348515,98.857841
dish_1551142509,49.279999,64.0,0.064,10.88,1.28
dish_1551225281,122.084,46.0,1.932,19.458,6.21
dish_1561575996,290.976196,128.0,15.850189,17.013613,19.330734
dish_1561578603,180.514832,96.0,9.961771,7.509113,13.929778
dish_1563567978,118.96312,114.0,13.726029,3.8764,15.666928
dish_1561576051,367.885284,179.0,19.007559,22.600353,25.634586
dish_1565638287,357.934662,175.0,19.853895,6.4788,35.728153
dish_1561753371,221.257736,103.0,11.171755,10.944118,19.031263
dish_1563393182,35.230003,193.0,0.432667,6.652667,2.480667
dish_1551139415,21.42,63.0,0.126,5.04,0.504
dish_1563389600,451.428009,264.0,29.046,2.924,44.473999
dish_1568061272,380.394043,415.0,11.045062,45.304302,25.763874
dish_1562958998,109.093597,104.0,12.07743,4.164993,13.567006
dish_1560456853,405.703369,501.0,26.503923,43.402229,35.031845
dish_1561662926,288.335541,213.0,9.284704,11.059766,39.169025
dish_1560370137,89.644272,104.0,7.00289,5.694383,2.551919
dish_1550793621,253.049988,198.0,9.804,20.650002,19.611998
dish_1558636388,24.0,96.0,0.288,4.8,1.728
dish_1558633158,34.849998,85.0,0.17,8.5,0.765
dish_1564170880,348.557159,230.0,15.413,22.931355,28.944201
dish_1559678405,552.346069,386.0,37.108223,14.894657,39.692425
dish_1551564282,104.510002,153.0,3.572,14.605,6.124
dish_1563564676,50.623695,62.0,1.979075,5.197519,3.843747
dish_1562086501,195.360001,132.0,14.52,2.112,13.2
dish_1560453275,92.554443,60.0,2.703752,1.252969,14.971699
dish_1551237436,35.879997,69.0,0.138,9.66,0.207
dish_1551224751,15.91,37.0,0.111,3.33,1.258
dish_1558725085,54.360001,151.0,0.151,13.59,0.755
dish_1565799663,314.811707,591.0,2.991439,34.065559,34.432976
dish_1568233509,748.140015,422.0,40.144001,8.034,85.980003
dish_1566246946,342.789398,138.0,15.283058,31.629374,19.341145
dish_1562700906,59.639149,222.0,1.697486,9.371578,3.038182
dish_1564086602,130.291,49.0,4.606,16.415001,5.488
dish_1567024066,228.673996,86.0,8.084,28.810001,9.632
dish_1558631872,16.02,89.0,0.178,3.471,0.801
dish_1558722883,15.0,60.0,0.18,3.0,1.08
dish_1565898402,384.799225,229.0,19.544107,9.462811,39.424374
dish_1550793673,253.049988,198.0,9.804,20.650002,19.611998
dish_1551306958,4.84,22.0,0.066,0.726,0.682
dish_1567537212,432.506653,238.0,24.44521,10.818127,39.385643
dish_1550772199,60.829998,79.0,0.079,13.43,1.58
dish_1551227165,76.966003,29.0,1.218,12.267,3.915
dish_1563909982,370.793976,318.0,22.314623,16.470776,27.836025
dish_1562687246,115.4216,61.0,11.899805,2.317261,0.601127
dish_1562173381,389.39801,113.0,30.849001,4.746,21.809
dish_1551222036,141.699997,65.0,1.885,29.25,3.9
dish_1566851677,354.773834,296.0,12.628245,45.332054,16.523363
dish_1565020895,348.126129,416.0,10.233284,43.375961,20.961317
dish_1565797645,21.0,70.0,0.14,5.32,0.42
dish_1565035746,43.099998,149.0,0.369,9.01,2.409
dish_1550862106,117.089996,140.0,5.403,12.728,5.487
dish_1565033189,578.099976,507.0,22.564999,17.355999,76.664001
dish_1558629878,73.839996,142.0,0.284,19.879999,0.426
dish_1561575410,16.0,64.0,0.192,3.2,1.152
dish_1550705724,148.050003,190.0,2.703,8.34,22.830002
dish_1565724620,473.953308,535.0,18.355673,38.361485,40.729763
dish_1558719097,19.26,107.0,0.214,4.173,0.963
dish_1551493278,417.876007,198.0,26.646,24.011999,20.226
dish_1561739760,452.163513,937.0,5.190096,98.616127,12.599001
dish_1560356337,144.716934,119.0,3.097618,27.996531,2.047824
dish_1561663580,432.063416,307.0,9.844143,31.344984,51.432281
dish_1551490819,434.032013,181.0,32.631001,7.374,27.566002
dish_1557862345,103.949997,63.0,2.268,0.0,19.530001
dish_1561578394,276.044403,185.0,13.940609,19.464626,17.828014
dish_1562774180,164.083557,181.0,6.538097,24.856129,3.047
dish_1550861027,21.0,42.0,0.042,5.46,0.21
dish_1558458903,115.620003,20.0,9.9,4.54,4.48
dish_1563309237,49.550003,62.0,3.589,4.689,0.844
dish_1558641926,80.079994,154.0,0.308,21.559999,0.462
dish_1562775574,242.477127,387.0,3.534756,36.081387,17.561642
dish_1562875833,156.146393,143.0,17.617085,5.866979,18.305403
dish_1567023110,46.0,40.0,4.28,2.52,0.32
dish_1559843715,176.140015,334.0,0.542,44.450001,2.551
dish_1551142046,151.919998,163.0,9.546,7.274,9.392
dish_1561666875,443.862976,359.0,17.977985,49.332958,26.684473
dish_1565208562,40.48,92.0,1.932,3.956,2.944
dish_1551492975,259.779999,177.0,7.572,6.974999,40.152
dish_1564432191,261.028381,220.0,11.519486,32.141861,9.461219
dish_1560370833,177.003006,99.0,5.913,27.525,4.287
dish_1563389742,569.417969,556.0,29.556002,30.394001,48.338997
dish_1550712369,148.5,90.0,3.24,0.0,27.9
dish_1563565354,272.315186,193.0,15.777068,23.045525,20.039701
dish_1558718587,10.25,41.0,0.123,2.05,0.738
dish_1561576449,77.0,308.0,0.924,15.400001,5.544
dish_1551306491,15.5,62.0,0.186,3.1,1.116
dish_1551322755,88.620003,177.0,0.784,22.469999,2.582
dish_1551303338,91.0,65.0,0.39,15.599999,5.85
dish_1559319826,45.029999,79.0,0.237,11.06,0.553
dish_1561749711,300.077911,228.0,14.753815,8.951819,30.678497
dish_1550772701,101.840004,19.0,6.65,10.07,1.33
dish_1550778535,53.600002,10.0,3.5,5.3,0.7
dish_1566501382,283.529999,330.0,4.0,12.261001,47.963997
dish_1565972384,432.243896,706.0,4.748146,30.064856,57.15366
dish_1562613918,133.659988,207.0,6.603672,16.706305,4.750154
dish_1562613285,111.744507,84.0,7.762758,9.66468,2.126515
dish_1559581236,296.926727,212.0,21.685364,4.042251,19.817259
dish_1565809080,362.740021,485.0,1.734,21.946001,63.159996
dish_1551567896,17.85,51.0,0.204,3.57,1.224
dish_1563381706,94.562546,49.0,4.994528,9.698151,2.747359
dish_1560360030,193.880005,131.0,14.41,2.096,13.1
dish_1562008780,180.846405,195.0,14.93047,9.853951,4.773051
dish_1551222225,155.819992,136.0,1.929,32.470001,4.608
dish_1562963484,100.539413,80.0,8.570941,5.136471,2.084824
dish_1558722473,149.649994,379.0,0.837,37.523003,3.156
dish_1567020366,111.459381,203.0,5.200981,14.576805,5.105492
dish_1558110436,85.629005,69.0,0.138,20.285999,1.104
dish_1551567293,25.550001,35.0,1.68,0.665,2.8
dish_1566938059,463.246582,256.0,18.521538,38.330456,34.050964
dish_1551224534,187.416,228.0,13.628999,17.617001,22.953001
dish_1562947503,438.122009,408.0,20.1,42.709999,21.657999
dish_1551123023,48.959999,72.0,1.008,8.639999,1.728
dish_1562691441,263.870972,232.0,12.403903,26.727901,12.112195
dish_1562702469,541.730286,529.0,28.22797,32.923893,39.216187
dish_1567022212,89.110001,197.0,4.069,13.351,2.332
dish_1564588889,234.494431,346.0,5.021447,22.387161,24.059095
dish_1562009934,434.914429,369.0,15.623594,62.24358,12.707417
dish_1561577701,258.637756,263.0,13.043034,11.03658,24.108046
dish_1567024112,274.075806,116.0,10.111193,29.513386,15.335
dish_1551321793,161.849991,223.0,0.663,34.739998,6.483
dish_1568314857,295.537689,162.0,22.199564,10.236863,16.508799
dish_1568318480,1119.280029,587.0,67.208,9.174999,117.905998
dish_1550770265,20.74,61.0,0.427,4.148,0.427
dish_1558459395,208.115997,36.0,17.82,8.172,8.064
dish_1550772505,44.540001,131.0,0.262,10.48,1.048
dish_1551390930,86.870003,119.0,5.712,2.261,9.52
dish_1551379788,261.01001,43.0,23.220001,9.03,8.6
dish_1562689601,20.611706,37.0,1.046829,2.526829,0.866341
dish_1562775456,50.16,66.0,0.0,11.88,0.66
dish_1564516429,178.982971,186.0,17.829895,9.269392,18.674
dish_1564514997,381.110779,396.0,25.977457,40.343685,31.071066
dish_1564428515,484.618347,479.0,25.66441,35.868031,29.964256
dish_1565640812,297.929993,234.0,5.363,13.052999,47.485001
dish_1558630006,51.75,75.0,0.15,13.500001,0.525
dish_1557862829,5.52,24.0,0.096,0.864,0.696
dish_1562690917,69.061707,122.0,1.301829,14.426828,1.461342
dish_1562871408,271.34198,228.0,5.825483,44.73642,8.556257
dish_1551306691,121.860001,168.0,0.72,21.153999,8.594
dish_1557937574,5.59,13.0,0.065,1.196,0.182
dish_1564415538,126.574638,159.0,4.127805,21.053659,2.425366
dish_1550775472,67.639999,76.0,0.228,17.48,0.836
dish_1550704903,30.4,76.0,0.152,6.84,1.52
dish_1551375596,29.700001,30.0,0.09,0.06,7.2
dish_1551316737,91.0,70.0,0.21,19.6,1.89
dish_1563996251,39.5,158.0,0.474,7.9,2.844
dish_1565641915,326.76474,190.0,11.121214,43.051056,13.516641
dish_1551493916,421.286011,175.0,31.874001,9.452,23.579
dish_1551233982,78.480003,36.0,1.044,16.199999,2.16
dish_1568217267,73.794151,39.0,7.608073,1.481527,0.384327
dish_1558468731,320.325012,440.0,11.752,17.750999,38.461998
dish_1550785975,256.73999,157.0,9.035001,23.899,17.773001
dish_1550770802,168.580002,254.0,9.564,11.199999,9.996
dish_1559841571,18.799999,5.0,0.335,3.65,0.6
dish_1562170331,263.830017,400.0,5.293,54.537998,3.476
dish_1558722398,83.719994,161.0,0.322,22.540001,0.483
dish_1559061752,192.819992,124.0,13.02,1.488,15.5
dish_1560889008,41.293011,84.0,0.993819,8.285774,0.746322
dish_1564773826,10.08,56.0,0.112,2.184,0.504
dish_1551317508,29.0,100.0,0.3,9.0,1.1
dish_1563984167,291.679993,608.0,1.216,14.184,48.288002
dish_1565724588,266.720245,410.0,12.287975,35.882977,6.973049
dish_1558640039,40.18,98.0,0.196,9.8,0.882
dish_1562615070,14.471023,50.0,0.641184,1.676942,0.443896
dish_1551303984,46.0,92.0,0.092,11.959999,0.46
dish_1562949162,64.919998,12.0,5.04,0.168,4.44
dish_1551487472,132.009995,139.0,10.805,7.763999,4.151
dish_1551233827,212.843994,156.0,4.68,27.708,15.612
dish_1563996625,342.701141,215.0,23.042091,8.849509,26.378635
dish_1567798511,22.220085,18.0,2.111439,0.724734,0.431973
dish_1563824304,75.800003,122.0,3.981,10.008,1.621
dish_1550777919,115.440002,78.0,8.58,1.248,7.8
dish_1558028194,228.050003,172.0,11.903999,18.01,12.218
dish_1562173742,81.149994,15.0,6.3,0.21,5.55
dish_1551381450,104.519997,26.0,8.58,0.338,6.5
dish_1550711066,106.5,102.0,4.466001,8.28,8.52
dish_1568147009,811.880005,506.0,38.369999,8.892,105.582001
dish_1561662358,96.551003,91.0,2.184,20.02,2.821
dish_1565812116,44.44017,36.0,4.222879,1.449468,0.863946
dish_1551139956,234.234009,152.0,19.852001,16.443001,13.531
dish_1563566939,286.027252,238.0,6.804595,48.869175,10.508528
dish_1558629444,225.459,39.0,19.305,8.853,8.736
dish_1551318716,118.43,249.0,2.117,23.59,4.849
dish_1562959766,431.126984,307.0,16.339182,40.705559,29.82984
dish_1558723123,51.988998,49.0,1.176,10.78,1.519
dish_1561404485,511.373352,349.0,34.245193,19.275635,34.533295
dish_1551377438,112.559998,28.0,9.240001,0.364,7.0
dish_1550779058,253.919998,109.0,21.240002,7.848,11.13
dish_1560527140,276.665314,138.0,18.125912,13.435576,14.706437
dish_1562086564,286.809998,287.0,14.985,25.362,14.44
dish_1560787754,72.639999,68.0,3.123,8.638,3.017
dish_1551493823,15.4,44.0,0.176,3.08,1.056
dish_1563221054,298.877594,170.0,17.89109,6.509885,26.901321
dish_1563813501,694.123352,414.0,46.640221,27.803967,40.463898
dish_1550706325,180.279999,181.0,2.799,31.116001,8.259001
dish_1551491297,475.442017,192.0,35.541,5.58,31.621
dish_1550707995,116.589996,107.0,5.394,6.77,10.220999
dish_1551563170,137.089996,137.0,6.757,11.004,9.523
dish_1551563964,50.599998,44.0,4.708,2.772,0.352
dish_1563563527,322.90625,302.0,23.71756,25.659563,25.201244
dish_1551124267,38.27,89.0,0.267,8.01,3.026
dish_1550710177,23.0,46.0,0.046,5.98,0.23
dish_1558375886,1050.511108,277.0,84.153,42.757,44.874004
dish_1562871488,321.590912,393.0,6.790623,52.853836,13.790343
dish_1558636868,46.248001,8.0,3.96,1.816,1.792
dish_1562963084,375.127289,424.0,33.556896,26.34886,34.572639
dish_1560975628,348.272644,296.0,12.463076,32.350925,27.610699
dish_1565107092,313.440002,444.0,10.176,3.882,44.400002
dish_1561749750,330.527924,315.0,15.101814,15.041821,32.766495
dish_1558381206,342.388,153.0,24.582998,17.737,15.674
